id,added,edited,beerdb_id,name,country,origin_state,origin_city,production,url,description,latitude,longitude,accuracy,image
450,2013-07-08 23:33:26.361092+00:00,2013-07-08 23:33:26.397777+00:00,,Dieu du Ciel,CAN,Quebec,Montréal,,http://www.dieuduciel.com/,,45.522799999999997,-73.592799999999997,rooftop,
451,2013-07-08 23:33:26.416743+00:00,2013-07-08 23:33:26.421211+00:00,,Dillon Dam Brewery,USA,Colorado,Dillon,,,,39.6282,-106.059,geometric_center,
452,2013-07-08 23:33:26.429129+00:00,2013-07-08 23:33:26.437367+00:00,,Dinkelacker-Schwaben Bru,DEU,Baden-Wrttemberg,Stuttgart,,,,,,,
453,2013-07-08 23:33:26.474093+00:00,2013-07-08 23:33:26.509165+00:00,,Dirt Cheap Cigarettes and Beer,USA,Missouri,Fenton,,,,38.540500000000002,-90.460700000000003,rooftop,
454,2013-07-08 23:33:26.517536+00:00,2013-07-08 23:33:26.526153+00:00,,Dix Barbecue & Brewery,CAN,British Columbia,Vancouver,,,,49.276600000000002,-123.11499999999999,interpolated,
455,2013-07-08 23:33:26.585165+00:00,2013-07-08 23:33:26.609148+00:00,,Dixie Brewing,USA,Louisiana,New Orleans,,,,29.960599999999999,-90.087100000000007,rooftop,
456,2013-07-08 23:33:26.636976+00:00,2013-07-08 23:33:26.665635+00:00,,Dixon's Downtown Grill,USA,Colorado,Denver,,,(No longer brewing),39.754100000000001,-105.0,approximate,
457,2013-07-08 23:33:26.673911+00:00,2013-07-08 23:33:26.681681+00:00,,Dock Street Beer,USA,Pennsylvania,West Philly,,http://www.dockstreetbeer.com,,39.947800000000001,-75.222899999999996,rooftop,
458,2013-07-08 23:33:26.712472+00:00,2013-07-08 23:33:26.748882+00:00,,Dockside Brewing,CAN,British Columbia,Vancouver,,,,49.269799999999996,-123.13200000000001,interpolated,
459,2013-07-08 23:33:26.767086+00:00,2013-07-08 23:33:26.782779+00:00,,Doemens e.V.,DEU,Bayern,Grfelfing,,,,,,,
460,2013-07-08 23:33:26.859429+00:00,2013-07-08 23:33:26.882697+00:00,,Dogfish Head Craft Brewery,USA,Delaware,Milton,,http://www.dogfish.com,,38.768300000000004,-75.310699999999997,geometric_center,
461,2013-07-08 23:33:26.914910+00:00,2013-07-08 23:33:26.942215+00:00,,Dortmunder Actien Brauerei  DAB,DEU,Nordrhein-Westfalen,Dortmund,,,,51.529800000000002,7.4691999999999998,rooftop,
462,2013-07-08 23:33:26.966081+00:00,2013-07-08 23:33:26.999834+00:00,,Dostal Alley,USA,Colorado,Central City,,,,39.801900000000003,-105.514,approximate,
463,2013-07-08 23:33:27.026504+00:00,2013-07-08 23:33:27.064370+00:00,,Double Mountain Brewery & Taproom,USA,Oregon,Hood River,,http://www.doublemountainbrewery.com/,"Matt Swihart and Charlie Devereux founded Double Mountain in 2007 with a clear mission: make great beer for craft beer fans. Ours is a brewers' brewery, with an uncompromising focus on beer quality. From the beginning, our goal was to make beers that we liked to drink. All of our beers are served up unfiltered and long-aged, to deliver maximum flavor and character. The beers can be very complex and assertive, but with the ultimate goal of proper balance. We aim to satisfy both the hardcore aficionados and the more casual craft beer fan, all in the same glass.",45.710000000000001,-121.515,rooftop,
464,2013-07-08 23:33:27.099468+00:00,2013-07-08 23:33:27.111897+00:00,,Dragonmead Microbrewery,USA,Michigan,Warren,,,,42.493000000000002,-82.975300000000004,interpolated,
465,2013-07-08 23:33:27.138551+00:00,2013-07-08 23:33:27.165653+00:00,,Drake's Brewing,USA,California,San Leandro,,http://drinkdrakes.com/,,37.717599999999997,-122.182,rooftop,
466,2013-07-08 23:33:27.184131+00:00,2013-07-08 23:33:27.210897+00:00,,Dreher Srgyrak Zrt.,HUN,,Budapest,,,,47.492100000000001,19.142199999999999,interpolated,
467,2013-07-08 23:33:27.238737+00:00,2013-07-08 23:33:27.253446+00:00,,Dry Gulch Brewing,USA,New Mexico,Albuquerque,,,,35.084499999999998,-106.651,approximate,
468,2013-07-08 23:33:27.290104+00:00,2013-07-08 23:33:27.314882+00:00,,Dublin Brewing,IRL,,Dublin,,,,53.344099999999997,-6.2675000000000001,approximate,
469,2013-07-08 23:33:27.335543+00:00,2013-07-08 23:33:27.388594+00:00,,Dubuque Brewing and Bottling,USA,Iowa,Dubuque,,,,42.500599999999999,-90.664599999999993,approximate,
470,2013-07-08 23:33:27.417453+00:00,2013-07-08 23:33:27.448176+00:00,,Duck-Rabbit Craft Brewery,USA,North Carolina,Farmville,,http://www.duckrabbitbrewery.com/,,35.600299999999997,-77.597099999999998,rooftop,
471,2013-07-08 23:33:27.484133+00:00,2013-07-08 23:33:27.503955+00:00,,DuClaw,USA,Maryland,Baltimore,,http://www.duclaw.com/,,39.280700000000003,-76.594399999999993,rooftop,
472,2013-07-08 23:33:27.534497+00:00,2013-07-08 23:33:27.559273+00:00,,Dunedin Brewery,USA,,Dunedin,,http://www.dunedinbrewery.com,"From their webpage - Fermenting since 1996 and still going strong, we handcraft all of our ales for your enjoyment from our Piper's Pale Ale to our Apricot Wheat. Located on the west coast of Florida in the Scottish heritage town of Dunedin, Florida we work hard to produce quality ales for our thirsty friends all over Florida. With 9 ales brewed year round and 5 or more seasonal offerings throughout the year there is sure to be be an ale to fit your taste!",28.013999999999999,-82.787599999999998,rooftop,
473,2013-07-08 23:33:27.578892+00:00,2013-07-08 23:33:27.603704+00:00,,Duneland Brewhouse Pub and Restaurant,USA,Indiana,Michigan City,,,(No longer brewing),41.707500000000003,-86.894999999999996,approximate,
474,2013-07-08 23:33:27.624518+00:00,2013-07-08 23:33:27.639671+00:00,,Duvel Moortgat,BEL,Antwerpen,Breendonk,,,,,,,
475,2013-07-08 23:33:27.666703+00:00,2013-07-08 23:33:27.681484+00:00,,Dux de Lux,NZL,,Queenstown,,http://www.thedux.co.nz/,,-45.033099999999997,168.661,rooftop,
476,2013-07-08 23:33:27.712375+00:00,2013-07-08 23:33:27.733036+00:00,,Eagle Brewing,USA,Washington,Mukilteo,,,,,,,
477,2013-07-08 23:33:27.784115+00:00,2013-07-08 23:33:27.797866+00:00,,East End Brewing Company,USA,Pennsylvania,Pittsburgh,,http://www.eastendbrewing.com/,,40.455300000000001,-79.904300000000006,rooftop,
478,2013-07-08 23:33:27.817397+00:00,2013-07-08 23:33:27.837247+00:00,,Eastern Shore Brewing,USA,Maryland,St Michaels,,http://www.easternshorebrewing.com/,"Offering beers for every taste including: St. Michaels Blonde Ale, St. Michaels LT, Not So Pale Ale and seasonal beers...Ameri-Hefe & Ameri-Wheat. Stop by the tasting room and sample a few beers. We anticipate being open by Labor Day 2008.",38.781399999999998,-76.222200000000001,interpolated,
479,2013-07-08 23:33:27.867741+00:00,2013-07-08 23:33:27.914794+00:00,,Eddie McStiff's Brewpub,USA,Utah,Moab,,,,38.572499999999998,-109.551,interpolated,
480,2013-07-08 23:33:27.922896+00:00,2013-07-08 23:33:27.927057+00:00,,Edelweissbrauerei Farny,DEU,Baden-Wrttemberg,Kilegg,,,,,,,
481,2013-07-08 23:33:27.949797+00:00,2013-07-08 23:33:27.975667+00:00,,Eder & Heylands,DEU,Bavaria,Großostheim,,http://www.eder-heylands.de,Eder & HeylandS is a privately owned brewery in the north-western part of Bavaria (about 50 km east of Frankfurt). The brewery was founded in 1872 and is ever since managed by the Eder's family.,49.921100000000003,9.0715000000000003,approximate,
482,2013-07-08 23:33:28.019519+00:00,2013-07-08 23:33:28.032089+00:00,,Eel River Brewing,USA,California,Fortuna,,http://eelriverbrewing.com/,,40.579300000000003,-124.15300000000001,rooftop,
483,2013-07-08 23:33:28.054753+00:00,2013-07-08 23:33:28.077514+00:00,,Efes Moscow Brewery,ROU,Moskva,Moskva,,,,55.755800000000001,37.617600000000003,approximate,
484,2013-07-08 23:33:28.130417+00:00,2013-07-08 23:33:28.160436+00:00,,Egan Brewing,USA,Wisconsin,De Pere,,,,44.448900000000002,-88.060400000000001,approximate,
485,2013-07-08 23:33:28.180116+00:00,2013-07-08 23:33:28.226111+00:00,,Einbecker Brauhaus AG,DEU,Niedersachsen,Einbeck,,,,51.816200000000002,9.8643000000000001,rooftop,
486,2013-07-08 23:33:28.268024+00:00,2013-07-08 23:33:28.282507+00:00,,EJ Phair Brewing Company and Alehouse,USA,California,Concord,,,,37.978000000000002,-122.03400000000001,rooftop,
487,2013-07-08 23:33:28.301260+00:00,2013-07-08 23:33:28.321845+00:00,,Al Ahram Company,EGY,,,,,,,,,
488,2013-07-08 23:33:28.345557+00:00,2013-07-08 23:33:28.366231+00:00,,El Toro Brewing Company,USA,California,Morgan Hill,,http://www.eltorobrewing.com/,"Geno and Cindy Acevedo founded El Toro Brewing Company in the summer of 1992. After much planning, research and construction business was begun in March of 1994. The brewery is a small 17-barrel (527 gallon) batch system and operates on the Acevedo's rural residential property.  Within seven months of opening El Toro Brewing Company received its first national recognition at the 1994 Great American Beer Festival (GABF). One of its flagships El Toro Oro Golden Ale won a coveted Gold Medal for English Pale Ale. At the 1996 GABF Poppy Jasper Amber Ale, the brewery's other flagship beer, won a Silver Medal for English Brown Ale. It is a mild yet robust brown ale. The 1997 GABF saw El Toro garner another Gold Medal for the American styled wheat beer named after the brewer's father-in-law, William Jones Wheat Beer.  After 16 years of planning, Geno and Cindy Acevedo of Morgan Hill finally opened a brewpub on November 25 2006. El Toro Brewpub is a two floored building with patio. Inside is the world's only Poppy Jasper Bar. Featuring over 45 feet of gorgeously inlaid and polished Poppy Jasper rock into its surface. To the back of the large mirrored bar you will find over 25 beers and handcrafted sodas on tap. We also have a gleaming copper Pub Brewing system 3 BBL (100 gallon) brewery. Live music and dancing will also be a regular nighttime happening at the brewpub consisting of mostly local bands playing cover type and original Rock, Blues, Jazz and Reggae.",37.155299999999997,-121.676,interpolated,
489,2013-07-08 23:33:28.410954+00:00,2013-07-08 23:33:28.425705+00:00,,"Eldridge, Pope and Co.",GBR,Dorset,Dorchester,,,,,,,
490,2013-07-08 23:33:28.439242+00:00,2013-07-08 23:33:28.464495+00:00,,Elgood & Sons,GBR,Cambridge,Wisbech,,,,52.664299999999997,0.1595,approximate,
491,2013-07-08 23:33:28.478822+00:00,2013-07-08 23:33:28.491614+00:00,,Elk Creek Cafe and Aleworks,USA,Pennsylvania,Millheim,,http://www.elkcreekcafe.net/,"Head Brewer Tim Yarrington makes beers that people want to drink.  With over 12 years brewing experience under his belt, founding the brewery operations at Long Valley Pub & Brewery in New Jersey and resurrecting Time Square Brewery in Manhatten, Brewer Tim brings a good sense of what beers people enjoy drinking to Elk Creek Aleworks.  Winning Gold and Bronze medals for his Porter and Bitter at the prestigous Great American Beer Festival attests to the fact that his peers also think he makes great beer. Drawing inspiration primarily from traditional English ale brewing, Tim makes balanced beers, giving both malt and hops prominence in every pint.  In addition to our rotating selection of seasonal brews, we offer six outstanding House Standards year 'round.  Without doubt, there's a pint for you!",40.891100000000002,-77.477000000000004,rooftop,
492,2013-07-08 23:33:28.528425+00:00,2013-07-08 23:33:28.549170+00:00,,Elk Grove Brewery & Restaurant,USA,California,Elk Grove,,,,38.409300000000002,-121.363,rooftop,
493,2013-07-08 23:33:28.582208+00:00,2013-07-08 23:33:28.610682+00:00,,Ellersick Brewing Big E Ales,USA,Washington,Lynnwood,,http://www.ellersickbrewing.com/,"Mission Statement: Dedicated to serving our clients on a personal level. We specialize in unusually cool dispensing methods.   To make sure your quality brew takes on an impressive experience.  Please view our product page for innovate systems and amazing Ales. Call today for a personal evaluation of your beer enhanced production, home remedy, or beer emergency!",47.809899999999999,-122.30200000000001,rooftop,
494,2013-07-08 23:33:28.639354+00:00,2013-07-08 23:33:28.688453+00:00,,Ellicott Mills Brewing,USA,Maryland,Ellicott City,,http://www.ellicottmillsbrewing.com,"Here at the Mills we have a very simple, yet demanding approach to producing Alpenhof beer. We use the very best ingredients available. We are efficient and precise in production method, yet we allow the product to age to its full maturity. Balance is the key to our beer.  Alpenhof beer is not created to challenge the senses. It is not created to be a complex beer. Well balanced for Alpenhof means smooth and easy-drinking. The way a beer should taste.  To achieve this well balanced taste, only the finest ingredients are used. We import our malt, hops, and yeast from Germany. (For true German style Lager beer, authentic ingredients are essential!) We might spend more for our ingredients, but it is well worth it. This is an expense you can actually taste!",39.2684,-76.799400000000006,rooftop,
495,2013-07-08 23:33:28.733770+00:00,2013-07-08 23:33:28.777431+00:00,,Elliott Bay Brewery and Pub,USA,Washington,Seattle,,,,47.560400000000001,-122.387,rooftop,
496,2013-07-08 23:33:28.805849+00:00,2013-07-08 23:33:28.826597+00:00,,Elm City Brewing Co,USA,New Hampshire,Keene,,http://www.elmcitybrewing.com/,,42.932400000000001,-72.286699999999996,interpolated,
497,2013-07-08 23:33:28.851191+00:00,2013-07-08 23:33:28.871344+00:00,,Elysian Brewery & Public House,USA,Washington,Seattle,,http://www.elysianbrewing.com/,,47.613999999999997,-122.316,rooftop,
498,2013-07-08 23:33:28.924196+00:00,2013-07-08 23:33:28.939031+00:00,,Elysian Brewing - TangleTown,USA,Washington,Seattle,,,,47.668799999999997,-122.334,rooftop,
499,2013-07-08 23:33:28.946755+00:00,2013-07-08 23:33:28.964363+00:00,,Emerson Brewing,NZL,,Dunedin,,,,-45.872,170.518,rooftop,
500,2013-07-08 23:33:28.987569+00:00,2013-07-08 23:33:29.004354+00:00,,Emery Pub,USA,California,Emeryville,,,,37.831299999999999,-122.285,approximate,
501,2013-07-08 23:33:29.058438+00:00,2013-07-08 23:33:29.080438+00:00,,Emmett's Tavern and Brewery,USA,Illinois,West Dundee,,,,42.098100000000002,-88.278300000000002,interpolated,
502,2013-07-08 23:33:29.154247+00:00,2013-07-08 23:33:29.165974+00:00,,Empyrean Brewing Company,USA,Nebraska,Lincoln,,,,40.8155,-96.710499999999996,rooftop,
503,2013-07-08 23:33:29.183650+00:00,2013-07-08 23:33:29.238112+00:00,,EndeHouse Brewery and Restaurant,USA,Wisconsin,Reedsburg,,,,43.532499999999999,-90.002600000000001,approximate,
504,2013-07-08 23:33:29.245752+00:00,2013-07-08 23:33:29.249350+00:00,,Engel Brauerei Schwbisch Gmnd Lang,DEU,Baden-Wrttemberg,Schwbisch Gmnd,,,,,,,
505,2013-07-08 23:33:29.289804+00:00,2013-07-08 23:33:29.325522+00:00,,Engine House #9,USA,Washington,Tacoma,,,,47.256,-122.473,rooftop,
506,2013-07-08 23:33:29.367543+00:00,2013-07-08 23:33:29.376212+00:00,,English Ales Brewery,USA,California,Marina,,,,36.680199999999999,-121.804,rooftop,
507,2013-07-08 23:33:29.400944+00:00,2013-07-08 23:33:29.425696+00:00,,Epic Brewing Company,NZL,,Auckland,,http://epicbeer.com/,,-36.948900000000002,174.821,approximate,
508,2013-07-08 23:33:29.456523+00:00,2013-07-08 23:33:29.494279+00:00,,Erie Brewing Company,USA,Pennsylvania,Erie,,http://www.eriebrewingco.com,,42.111199999999997,-80.113,rooftop,
509,2013-07-08 23:33:29.556593+00:00,2013-07-08 23:33:29.577181+00:00,,Esser's Cross Plains Brewery,USA,Wisconsin,Cross Plains,,http://www.essersbest.com/,,43.114699999999999,-89.653099999999995,rooftop,
510,2013-07-08 23:33:29.605200+00:00,2013-07-08 23:33:29.621627+00:00,,Estes Park Brewery,USA,Colorado,Estes Park,,http://www.epbrewery.net/,"The original Brewing equipment which consisted of a 4 1/4  Barrel Brewhouse was moved to Estes. For the first summer the Event Center kept the main floor as a stage and dance floor. For the first summer we offered four beers:  Estes Park Porter, Estes Park Renegade, Longs Peak Raspberry Wheat and Estes Park Pale Ale.  In the fall of 1994, Gordon Knight decided to sell his half of the business. When Gordon left, Eric Bratrud took over as the head Brewer. The Brewery also expanded to a 14 BBL Brewhouse and moved out onto the main floor where is now located. In 1995 we started packaging our beers in 12 oz bottles, which expanded our market. By this time we had added a number of beers including Trail Ridge Red, Estes Park Gold, Stinger Wild Honey Wheat and Samson Stout. 1995 was also the first year of the Best of the West Brewfest held in the Brewery parking lot. Since '95 we've continued to evolve both in our restaurant and with our brewing operations. In 2003 Tyler Lemirande and Eric Bratrud took over as owners.",40.370699999999999,-105.526,rooftop,
